merge_id,section,variant,canonical,rule,status,n_variant,n_canonical,detail,decision,reason
taxa: Feldrabe -> Kolkrabe,taxa,Feldrabe,Kolkrabe,gbif-key,auto,2,184,gbif:2482492 · Corvus corax,,
taxa: Bachheckenbraunelle -> Heckenbraunelle,taxa,Bachheckenbraunelle,Heckenbraunelle,gbif-key,auto,1,453,gbif:5231763 · Prunella modularis,,
taxa: Stammbraunelle -> Heckenbraunelle,taxa,Stammbraunelle,Heckenbraunelle,gbif-key,auto,1,453,gbif:5231763 · Prunella modularis,,
taxa: Wiesenbraunelle -> Heckenbraunelle,taxa,Wiesenbraunelle,Heckenbraunelle,gbif-key,auto,1,453,gbif:5231763 · Prunella modularis,,
taxa: Heckenbraunvogel -> Heckenbraunelle,taxa,Heckenbraunvogel,Heckenbraunelle,gbif-key,auto,3,453,gbif:5231763 · Prunella modularis,,
taxa: Stiehmbraunelle -> Heckenbraunelle,taxa,Stiehmbraunelle,Heckenbraunelle,gbif-key,auto,1,453,gbif:5231763 · Prunella modularis,,
taxa: Gelbspötter -> Gartenspötter,taxa,Gelbspötter,Gartenspötter,gbif-key,auto,62,157,gbif:2493220 · Hippolais icterina,,
taxa: Gartenpötter -> Gartenspötter,taxa,Gartenpötter,Gartenspötter,gbif-key,auto,1,157,gbif:2493220 · Hippolais icterina,,
taxa: Wiesenstelze -> Schafstelze,taxa,Wiesenstelze,Schafstelze,gbif-key,auto,10,271,gbif:9701857 · Motacilla flava,,
taxa: gelbe Bachstelze -> Schafstelze,taxa,gelbe Bachstelze,Schafstelze,gbif-key,auto,7,271,gbif:9701857 · Motacilla flava,,
taxa: Wiesenbachstelze -> Schafstelze,taxa,Wiesenbachstelze,Schafstelze,gbif-key,auto,3,271,gbif:9701857 · Motacilla flava,,
taxa: Wiesenschafstelze -> Schafstelze,taxa,Wiesenschafstelze,Schafstelze,gbif-key,auto,3,271,gbif:9701857 · Motacilla flava,,
taxa: Saatstelze -> Schafstelze,taxa,Saatstelze,Schafstelze,gbif-key,auto,1,271,gbif:9701857 · Motacilla flava,,
taxa: Citronenfink -> Zitronenzeisig,taxa,Citronenfink,Zitronenzeisig,gbif-key,auto,2,37,gbif:2494632 · Carduelis citrinella,,
taxa: Citronenzeisig -> Zitronenzeisig,taxa,Citronenzeisig,Zitronenzeisig,gbif-key,auto,2,37,gbif:2494632 · Carduelis citrinella,,
taxa: Zitronenfink -> Zitronenzeisig,taxa,Zitronenfink,Zitronenzeisig,gbif-key,auto,2,37,gbif:2494632 · Carduelis citrinella,,
taxa: Zitronengimpel -> Zitronenzeisig,taxa,Zitronengimpel,Zitronenzeisig,gbif-key,auto,3,37,gbif:2494632 · Carduelis citrinella,,
taxa: Dunkelwasserläufer -> Dunkler Wasserläufer,taxa,Dunkelwasserläufer,Dunkler Wasserläufer,gbif-key,auto,4,231,gbif:2481725 · Tringa erythropus,,
taxa: Grünschenkel -> Heller Wasserläufer,taxa,Grünschenkel,Heller Wasserläufer,gbif-key,auto,100,105,gbif:2481726 · Tringa nebularia,,
taxa: Hellfarbiger Wasserläufer -> Heller Wasserläufer,taxa,Hellfarbiger Wasserläufer,Heller Wasserläufer,gbif-key,auto,1,105,gbif:2481726 · Tringa nebularia,,
taxa: Punktierter Wasserläufer -> Bruchwasserläufer,taxa,Punktierter Wasserläufer,Bruchwasserläufer,gbif-key,auto,1,257,gbif:2481713 · Tringa glareola,,
taxa: Bruchschnepfe -> Bruchwasserläufer,taxa,Bruchschnepfe,Bruchwasserläufer,gbif-key,auto,2,257,gbif:2481713 · Tringa glareola,,
taxa: Brandgans -> Brandente,taxa,Brandgans,Brandente,gbif-key,auto,24,41,gbif:2498009 · Tadorna tadorna,,
taxa: Schaufelente -> Löffelente,taxa,Schaufelente,Löffelente,gbif-key,auto,1,282,gbif:8332393 · Spatula clypeata,,
taxa: Pintail-Ente -> Spießente,taxa,Pintail-Ente,Spießente,gbif-key,auto,1,226,gbif:2498112 · Anas acuta,,
taxa: Spiessente -> Spießente,taxa,Spiessente,Spießente,gbif-key,auto,1,226,gbif:2498112 · Anas acuta,,
taxa: Knäckente -> Knäkente,taxa,Knäckente,Knäkente,gbif-key,auto,22,251,gbif:9274012 · Spatula querquedula,,
taxa: Eissente -> Eisente,taxa,Eissente,Eisente,gbif-key,auto,2,126,gbif:2498273 · Clangula hyemalis,,
taxa: Gänsejäger -> Gänsesäger,taxa,Gänsejäger,Gänsesäger,gbif-key,auto,2,440,gbif:9537647 · Mergus merganser,,
taxa: Hornzauber -> Ohrentaucher,taxa,Hornzauber,Ohrentaucher,gbif-key,auto,1,34,gbif:2482059 · Podiceps auritus,,
taxa: Zwergzauber -> Zwergtaucher,taxa,Zwergzauber,Zwergtaucher,gbif-key,auto,1,628,gbif:2482048 · Tachybaptus ruficollis,,
taxa: Zwergmöve -> Zwergmöwe,taxa,Zwergmöve,Zwergmöwe,gbif-key,auto,7,177,gbif:6065841 · Hydrocoloeus minutus,,
taxa: Stabmeise -> Schwanzmeise,taxa,Stabmeise,Schwanzmeise,gbif-key,auto,1,202,gbif:2495000 · Aegithalos caudatus,,
taxa: Honigschwänzel -> Schwanzmeise,taxa,Honigschwänzel,Schwanzmeise,gbif-key,auto,1,202,gbif:2495000 · Aegithalos caudatus,,
taxa: Tannengoldhähnchen -> Wintergoldhähnchen,taxa,Tannengoldhähnchen,Wintergoldhähnchen,gbif-key,auto,3,286,gbif:2484596 · Regulus regulus,,
taxa: Waldkönig -> Wintergoldhähnchen,taxa,Waldkönig,Wintergoldhähnchen,gbif-key,auto,5,286,gbif:2484596 · Regulus regulus,,
taxa: Wiesengoldhähnchen -> Wintergoldhähnchen,taxa,Wiesengoldhähnchen,Wintergoldhähnchen,gbif-key,auto,1,286,gbif:2484596 · Regulus regulus,,
taxa: Königsnüsschen -> Wintergoldhähnchen,taxa,Königsnüsschen,Wintergoldhähnchen,gbif-key,auto,1,286,gbif:2484596 · Regulus regulus,,
taxa: Haubengoldhähnlein -> Wintergoldhähnchen,taxa,Haubengoldhähnlein,Wintergoldhähnchen,gbif-key,auto,1,286,gbif:2484596 · Regulus regulus,,
taxa: Baumkönig -> Wintergoldhähnchen,taxa,Baumkönig,Wintergoldhähnchen,gbif-key,auto,1,286,gbif:2484596 · Regulus regulus,,
taxa: Löffler -> Löffelreiher,taxa,Löffler,Löffelreiher,gbif-key,auto,13,30,gbif:2480801 · Platalea leucorodia,,
taxa: Schwarzplättchen -> Mönchsgrasmücke,taxa,Schwarzplättchen,Mönchsgrasmücke,gbif-key,auto,5,644,gbif:2492956 · Sylvia atricapilla,,
taxa: Mönchgrasmücke -> Mönchsgrasmücke,taxa,Mönchgrasmücke,Mönchsgrasmücke,gbif-key,auto,16,644,gbif:2492956 · Sylvia atricapilla,,
taxa: Schwarzplattl -> Mönchsgrasmücke,taxa,Schwarzplattl,Mönchsgrasmücke,gbif-key,auto,1,644,gbif:2492956 · Sylvia atricapilla,,
taxa: Fistelfink -> Mönchsgrasmücke,taxa,Fistelfink,Mönchsgrasmücke,gbif-key,auto,1,644,gbif:2492956 · Sylvia atricapilla,,
taxa: Möngrasmücke -> Mönchsgrasmücke,taxa,Möngrasmücke,Mönchsgrasmücke,gbif-key,auto,1,644,gbif:2492956 · Sylvia atricapilla,,
taxa: Schwarzmützger -> Mönchsgrasmücke,taxa,Schwarzmützger,Mönchsgrasmücke,gbif-key,auto,1,644,gbif:2492956 · Sylvia atricapilla,,
taxa: Heuschreckensänger -> Feldschwirl,taxa,Heuschreckensänger,Feldschwirl,gbif-key,auto,13,30,gbif:2493548 · Locustella naevia,,
taxa: Heuschreckenrohrsänger -> Feldschwirl,taxa,Heuschreckenrohrsänger,Feldschwirl,gbif-key,auto,2,30,gbif:2493548 · Locustella naevia,,
taxa: Feldschwirlsänger -> Feldschwirl,taxa,Feldschwirlsänger,Feldschwirl,gbif-key,auto,1,30,gbif:2493548 · Locustella naevia,,
taxa: Heuschreckenschwirl -> Feldschwirl,taxa,Heuschreckenschwirl,Feldschwirl,gbif-key,auto,1,30,gbif:2493548 · Locustella naevia,,
taxa: Feldschwirrl -> Feldschwirl,taxa,Feldschwirrl,Feldschwirl,gbif-key,auto,1,30,gbif:2493548 · Locustella naevia,,
taxa: Rohramsel -> Rohrammer,taxa,Rohramsel,Rohrammer,gbif-key,auto,1,633,gbif:2491557 · Emberiza schoeniclus,,
taxa: Rohrmeise -> Rohrammer,taxa,Rohrmeise,Rohrammer,gbif-key,auto,2,633,gbif:2491557 · Emberiza schoeniclus,,
taxa: Brandrohrsänger -> Drosselrohrsänger,taxa,Brandrohrsänger,Drosselrohrsänger,gbif-key,auto,3,264,gbif:2493128 · Acrocephalus arundinaceus,,
taxa: Rohrdrossel -> Drosselrohrsänger,taxa,Rohrdrossel,Drosselrohrsänger,gbif-key,auto,2,264,gbif:2493128 · Acrocephalus arundinaceus,,
taxa: Nachtigallenwirt -> Drosselrohrsänger,taxa,Nachtigallenwirt,Drosselrohrsänger,gbif-key,auto,1,264,gbif:2493128 · Acrocephalus arundinaceus,,
taxa: Hintergoldhähnchen -> Sommergoldhähnchen,taxa,Hintergoldhähnchen,Sommergoldhähnchen,gbif-key,auto,1,256,gbif:6093527 · Regulus ignicapilla,,
taxa: Sonnengoldhähnchen -> Sommergoldhähnchen,taxa,Sonnengoldhähnchen,Sommergoldhähnchen,gbif-key,auto,1,256,gbif:6093527 · Regulus ignicapilla,,
taxa: Sommer-Goldhähnchen -> Sommergoldhähnchen,taxa,Sommer-Goldhähnchen,Sommergoldhähnchen,gbif-key,auto,1,256,gbif:6093527 · Regulus ignicapilla,,
taxa: Sommergoldhähnlein -> Sommergoldhähnchen,taxa,Sommergoldhähnlein,Sommergoldhähnchen,gbif-key,auto,1,256,gbif:6093527 · Regulus ignicapilla,,
taxa: Gartenkönig -> Sommergoldhähnchen,taxa,Gartenkönig,Sommergoldhähnchen,gbif-key,auto,1,256,gbif:6093527 · Regulus ignicapilla,,
taxa: Kieferngoldhähnchen -> Sommergoldhähnchen,taxa,Kieferngoldhähnchen,Sommergoldhähnchen,gbif-key,auto,1,256,gbif:6093527 · Regulus ignicapilla,,
taxa: Peposaka-Ente -> Peposakaente,taxa,Peposaka-Ente,Peposakaente,gbif-key,auto,1,2,gbif:2498181 · Netta peposaca,,
taxa: Wälzer -> Steinwälzer,taxa,Wälzer,Steinwälzer,gbif-key,auto,1,60,gbif:2481776 · Arenaria interpres,,
taxa: Zwergschnäpper -> Zwergfliegenschnäpper,taxa,Zwergschnäpper,Zwergfliegenschnäpper,gbif-key,auto,25,60,gbif:2492605 · Ficedula parva,,
taxa: Zwergfliegenfänger -> Zwergfliegenschnäpper,taxa,Zwergfliegenfänger,Zwergfliegenschnäpper,gbif-key,auto,2,60,gbif:2492605 · Ficedula parva,,
taxa: Zwergfliegener -> Zwergfliegenschnäpper,taxa,Zwergfliegener,Zwergfliegenschnäpper,gbif-key,auto,1,60,gbif:2492605 · Ficedula parva,,
taxa: Goldbauchfliegenfänger -> Zwergfliegenschnäpper,taxa,Goldbauchfliegenfänger,Zwergfliegenschnäpper,gbif-key,auto,1,60,gbif:2492605 · Ficedula parva,,
taxa: Schellenente -> Schellente,taxa,Schellenente,Schellente,gbif-key,auto,2,390,gbif:2498326 · Bucephala clangula,,
taxa: Schelltaucher -> Schellente,taxa,Schelltaucher,Schellente,gbif-key,auto,1,390,gbif:2498326 · Bucephala clangula,,
taxa: Spatelente -> Schellente,taxa,Spatelente,Schellente,gbif-key,auto,3,390,gbif:2498326 · Bucephala clangula,,
taxa: Stadttaube -> Haustaube,taxa,Stadttaube,Haustaube,scientific-name,auto,4,9,sci:columba livia domestica · Columba livia domestica,,
taxa: Tannenbaumläufer -> Waldbaumläufer,taxa,Tannenbaumläufer,Waldbaumläufer,gbif-key,auto,1,158,gbif:2487603 · Certhia familiaris,,
taxa: Erlenbaumläufer -> Waldbaumläufer,taxa,Erlenbaumläufer,Waldbaumläufer,gbif-key,auto,1,158,gbif:2487603 · Certhia familiaris,,
taxa: Bergzeisig -> Berghänfling,taxa,Bergzeisig,Berghänfling,gbif-key,auto,3,12,gbif:7668711 · Linaria flavirostris,,
taxa: Leinfink -> Berghänfling,taxa,Leinfink,Berghänfling,gbif-key,auto,3,12,gbif:7668711 · Linaria flavirostris,,
taxa: Steinhänfling -> Berghänfling,taxa,Steinhänfling,Berghänfling,gbif-key,auto,1,12,gbif:7668711 · Linaria flavirostris,,
taxa: Alpenmeise -> Mattkopfmeise,taxa,Alpenmeise,Mattkopfmeise,gbif-key,auto,1,4,gbif:2487866 · Poecile montanus,,
taxa: Weidmeise -> Mattkopfmeise,taxa,Weidmeise,Mattkopfmeise,gbif-key,auto,2,4,gbif:2487866 · Poecile montanus,,
taxa: Mönchsmeise -> Mattkopfmeise,taxa,Mönchsmeise,Mattkopfmeise,gbif-key,auto,3,4,gbif:2487866 · Poecile montanus,,
taxa: Weidemeise -> Mattkopfmeise,taxa,Weidemeise,Mattkopfmeise,gbif-key,auto,1,4,gbif:2487866 · Poecile montanus,,
taxa: Wasserschmätzer -> Wasserstar,taxa,Wasserschmätzer,Wasserstar,gbif-key,auto,2,4,gbif:2495093 · Cinclus cinclus,,
taxa: Wassermerl -> Wasserstar,taxa,Wassermerl,Wasserstar,gbif-key,auto,1,4,gbif:2495093 · Cinclus cinclus,,
taxa: Wassergimpel -> Wasserstar,taxa,Wassergimpel,Wasserstar,gbif-key,auto,1,4,gbif:2495093 · Cinclus cinclus,,
taxa: Wassermerle -> Wasserstar,taxa,Wassermerle,Wasserstar,gbif-key,auto,1,4,gbif:2495093 · Cinclus cinclus,,
taxa: Wildschwan -> Singschwan,taxa,Wildschwan,Singschwan,gbif-key,auto,1,38,gbif:2498347 · Cygnus cygnus,,
taxa: Nachtigallendrossel -> Nachtigall,taxa,Nachtigallendrossel,Nachtigall,gbif-key,auto,1,102,gbif:7660710 · Luscinia megarhynchos,,
taxa: Alpenschneefink -> Schneefink,taxa,Alpenschneefink,Schneefink,gbif-key,auto,8,38,gbif:2492371 · Montifringilla nivalis,,
taxa: Dünenrohrsänger -> Sumpfrohrsänger,taxa,Dünenrohrsänger,Sumpfrohrsänger,gbif-key,auto,1,214,gbif:2493136 · Acrocephalus palustris,,
taxa: Zwergrohrsänger -> Sumpfrohrsänger,taxa,Zwergrohrsänger,Sumpfrohrsänger,gbif-key,auto,1,214,gbif:2493136 · Acrocephalus palustris,,
taxa: Staudrohrsänger -> Sumpfrohrsänger,taxa,Staudrohrsänger,Sumpfrohrsänger,gbif-key,auto,1,214,gbif:2493136 · Acrocephalus palustris,,
taxa: Gartenrohrsänger -> Sumpfrohrsänger,taxa,Gartenrohrsänger,Sumpfrohrsänger,gbif-key,auto,1,214,gbif:2493136 · Acrocephalus palustris,,
taxa: Raubschwalbe -> Raubseeschwalbe,taxa,Raubschwalbe,Raubseeschwalbe,gbif-key,auto,1,53,gbif:2481236 · Hydroprogne caspia,,
taxa: Dickschnabeltannenhäher -> Sibirischer Tannenhäher,taxa,Dickschnabeltannenhäher,Sibirischer Tannenhäher,gbif-key,auto,1,5,gbif:5844868 · Nucifraga caryocatactes macrorhynchos,,
taxa: Bergammer -> Zippammer,taxa,Bergammer,Zippammer,gbif-key,auto,1,12,gbif:2491498 · Emberiza cia,,
taxa: Saaz - Marienbad -> Kranich,taxa,Saaz - Marienbad,Kranich,gbif-key,auto,1,61,gbif:2474950 · Grus grus,,
taxa: Küchenschwan -> Höckerschwan,taxa,Küchenschwan,Höckerschwan,gbif-key,auto,1,159,gbif:2498343 · Cygnus olor,,
taxa: Höcherschwan -> Höckerschwan,taxa,Höcherschwan,Höckerschwan,gbif-key,auto,1,159,gbif:2498343 · Cygnus olor,,
taxa: Birkengimpel -> Birkenzeisig,taxa,Birkengimpel,Birkenzeisig,gbif-key,auto,2,44,gbif:5231630 · Acanthis flammea,,
taxa: Haushahn -> Haushuhn,taxa,Haushahn,Haushuhn,gbif-key,auto,1,1,gbif:9326020 · Gallus gallus,,
taxa: Geige -> Görlitz,taxa,Geige,Görlitz,gbif-key,auto,1,4,gbif:2494642,,
taxa: Himmelsziege -> Bekasine,taxa,Himmelsziege,Bekasine,gbif-key,auto,1,4,gbif:2481819 · Gallinago gallinago,,
taxa: Raußgockel -> Bekasine,taxa,Raußgockel,Bekasine,gbif-key,auto,1,4,gbif:2481819 · Gallinago gallinago,,
taxa: Felsenschwalben -> Felsschwalbe,taxa,Felsenschwalben,Felsschwalbe,gbif-key,auto,1,8,gbif:4408796 · Ptyonoprogne rupestris,,
taxa: Rohrschwirl -> Nachtigallrohrsänger,taxa,Rohrschwirl,Nachtigallrohrsänger,gbif-key,auto,19,60,gbif:2493551 · Locustella luscinioides,,
taxa: Nachtigall-Schwirrl -> Nachtigallrohrsänger,taxa,Nachtigall-Schwirrl,Nachtigallrohrsänger,gbif-key,auto,1,60,gbif:2493551 · Locustella luscinioides,,
taxa: Nachtigall-Schwirl -> Nachtigallrohrsänger,taxa,Nachtigall-Schwirl,Nachtigallrohrsänger,gbif-key,auto,1,60,gbif:2493551 · Locustella luscinioides,,
taxa: Nachtigallschwirrel -> Nachtigallrohrsänger,taxa,Nachtigallschwirrel,Nachtigallrohrsänger,gbif-key,auto,1,60,gbif:2493551 · Locustella luscinioides,,
taxa: Heimchenfänger -> Nachtigallrohrsänger,taxa,Heimchenfänger,Nachtigallrohrsänger,gbif-key,auto,1,60,gbif:2493551 · Locustella luscinioides,,
taxa: Alpendrossel -> Ringdrossel,taxa,Alpendrossel,Ringdrossel,gbif-key,auto,3,25,gbif:7865305 · Turdus torquatus,,
taxa: Ringamsel -> Ringdrossel,taxa,Ringamsel,Ringdrossel,gbif-key,auto,9,25,gbif:7865305 · Turdus torquatus,,
taxa: Edelreiher -> Silberreiher,taxa,Edelreiher,Silberreiher,gbif-key,auto,7,48,gbif:9752617 · Ardea alba,,
taxa: Kleine Bekassine -> Zwergschnepfe,taxa,Kleine Bekassine,Zwergschnepfe,gbif-key,auto,2,29,gbif:2481835 · Lymnocryptes minimus,,
taxa: Kleine Sumpfschnepfe -> Zwergschnepfe,taxa,Kleine Sumpfschnepfe,Zwergschnepfe,gbif-key,auto,2,29,gbif:2481835 · Lymnocryptes minimus,,
taxa: Zwergbekassine -> Zwergschnepfe,taxa,Zwergbekassine,Zwergschnepfe,gbif-key,auto,4,29,gbif:2481835 · Lymnocryptes minimus,,
taxa: Abendfalke -> Rotfußfalke,taxa,Abendfalke,Rotfußfalke,gbif-key,auto,17,25,gbif:2481062 · Falco vespertinus,,
taxa: Wachtelfalke -> Rotfußfalke,taxa,Wachtelfalke,Rotfußfalke,gbif-key,auto,2,25,gbif:2481062 · Falco vespertinus,,
taxa: Rotfussfalke -> Rotfußfalke,taxa,Rotfussfalke,Rotfußfalke,gbif-key,auto,1,25,gbif:2481062 · Falco vespertinus,,
taxa: Weindrossel -> Rotdrossel,taxa,Weindrossel,Rotdrossel,gbif-key,auto,14,70,gbif:2490781 · Turdus iliacus,,
taxa: Trauerm. -> Trauerschwalbe,taxa,Trauerm.,Trauerschwalbe,gbif-key,auto,1,12,gbif:2481119 · Chlidonias niger,,
taxa: Trauermöve -> Trauerschwalbe,taxa,Trauermöve,Trauerschwalbe,gbif-key,auto,1,12,gbif:2481119 · Chlidonias niger,,
taxa: Trauermöwe -> Trauerschwalbe,taxa,Trauermöwe,Trauerschwalbe,gbif-key,auto,6,12,gbif:2481119 · Chlidonias niger,,
taxa: Flussschwirl -> Schlagschwirl,taxa,Flussschwirl,Schlagschwirl,gbif-key,auto,1,2,gbif:2493549 · Locustella fluviatilis,,
taxa: Flussschwirr -> Schlagschwirl,taxa,Flussschwirr,Schlagschwirl,gbif-key,auto,1,2,gbif:2493549 · Locustella fluviatilis,,
taxa: Flußrohrsänger -> Schlagschwirl,taxa,Flußrohrsänger,Schlagschwirl,gbif-key,auto,2,2,gbif:2493549 · Locustella fluviatilis,,
taxa: Gartengriller -> Schlagschwirl,taxa,Gartengriller,Schlagschwirl,gbif-key,auto,1,2,gbif:2493549 · Locustella fluviatilis,,
taxa: Halsbandregenpfeifer -> Sandregenpfeifer,taxa,Halsbandregenpfeifer,Sandregenpfeifer,gbif-key,auto,14,135,gbif:9566659 · Charadrius hiaticula,,
taxa: Sandregenläufer -> Sandregenpfeifer,taxa,Sandregenläufer,Sandregenpfeifer,gbif-key,auto,1,135,gbif:9566659 · Charadrius hiaticula,,
taxa: Ortolan -> Gartenammer,taxa,Ortolan,Gartenammer,gbif-key,auto,9,37,gbif:2491482 · Emberiza hortulana,,
taxa: Mittelmeermöwe -> Silbermöwe,taxa,Mittelmeermöwe,Silbermöwe,gbif-key,auto,7,297,gbif:9250315 · Larus argentatus cachinnans,,
taxa: Ziegenmelker -> Nachtschwalbe,taxa,Ziegenmelker,Nachtschwalbe,gbif-key,auto,2,24,gbif:8109681 · Caprimulgus europaeus,,
taxa: Nachtkerbe -> Nachtschwalbe,taxa,Nachtkerbe,Nachtschwalbe,gbif-key,auto,1,24,gbif:8109681 · Caprimulgus europaeus,,
taxa: Sammetgrasmücke -> Samtköpfchen,taxa,Sammetgrasmücke,Samtköpfchen,gbif-key,auto,1,17,gbif:2492962 · Sylvia melanocephala,,
taxa: Brieftaube -> Felsentaube,taxa,Brieftaube,Felsentaube,gbif-key,auto,4,5,gbif:2495414 · Columba livia,,
taxa: Blaumerle -> Blaudrossel,taxa,Blaumerle,Blaudrossel,gbif-key,auto,6,13,gbif:2490955 · Monticola solitarius,,
taxa: Blauamsel -> Blaudrossel,taxa,Blauamsel,Blaudrossel,gbif-key,auto,1,13,gbif:2490955 · Monticola solitarius,,
taxa: Weißkopfgeier -> Gänsegeier,taxa,Weißkopfgeier,Gänsegeier,gbif-key,auto,5,54,gbif:2480389 · Gyps fulvus,,
taxa: Rötelgeier -> Gänsegeier,taxa,Rötelgeier,Gänsegeier,gbif-key,auto,1,54,gbif:2480389 · Gyps fulvus,,
taxa: Krauskopf-Pelikan -> Krauskopfpelikan,taxa,Krauskopf-Pelikan,Krauskopfpelikan,gbif-key,auto,1,1,gbif:2480353 · Pelecanus crispus,,
taxa: Samtkopf-Grasmücke -> Samtkopfgrasmücke,taxa,Samtkopf-Grasmücke,Samtkopfgrasmücke,gbif-key,auto,1,3,gbif:9990095 · Curruca melanocephala,,
taxa: Rosaflamingo -> Flamingo,taxa,Rosaflamingo,Flamingo,gbif-key,auto,1,11,gbif:4352332 · Phoenicopterus roseus,,
taxa: Lämmergeier -> Bartgeier,taxa,Lämmergeier,Bartgeier,gbif-key,auto,9,22,gbif:2480649 · Gypaetus barbatus,,
taxa: Weißbärtige Seeschwalbe -> Weißbartseeschwalbe,taxa,Weißbärtige Seeschwalbe,Weißbartseeschwalbe,gbif-key,auto,3,13,gbif:2481121 · Chlidonias hybrida,,
taxa: Weißbartmöwe -> Weißbartseeschwalbe,taxa,Weißbartmöwe,Weißbartseeschwalbe,gbif-key,auto,1,13,gbif:2481121 · Chlidonias hybrida,,
taxa: Merlinfalke -> Merlin,taxa,Merlinfalke,Merlin,gbif-key,auto,9,32,gbif:9813242 · Falco columbarius,,
taxa: Zwergfalke -> Merlin,taxa,Zwergfalke,Merlin,gbif-key,auto,6,32,gbif:9813242 · Falco columbarius,,
taxa: Taubenfalke -> Merlin,taxa,Taubenfalke,Merlin,gbif-key,auto,1,32,gbif:9813242 · Falco columbarius,,
taxa: Blässgans -> Bläßgans,taxa,Blässgans,Bläßgans,gbif-key,auto,28,36,gbif:2498017 · Anser albifrons,,
taxa: Steinperling -> Steinsperling,taxa,Steinperling,Steinsperling,gbif-key,auto,1,8,gbif:2492350 · Petronia petronia,,
taxa: Weißflügelige Seeschwalbe -> Weißflügelseeschwalbe,taxa,Weißflügelige Seeschwalbe,Weißflügelseeschwalbe,gbif-key,auto,1,23,gbif:2481120 · Chlidonias leucopterus,,
taxa: Weißflügel-Seeschwalbe -> Weißflügelseeschwalbe,taxa,Weißflügel-Seeschwalbe,Weißflügelseeschwalbe,gbif-key,auto,5,23,gbif:2481120 · Chlidonias leucopterus,,
taxa: Zwergschnabelstrandläufer -> Zwergstrandläufer,taxa,Zwergschnabelstrandläufer,Zwergstrandläufer,gbif-key,auto,1,103,gbif:2481749 · Calidris minuta,,
taxa: Säbelreiter -> Säbelschnäbler,taxa,Säbelreiter,Säbelschnäbler,gbif-key,auto,1,18,gbif:2480259 · Recurvirostra avosetta,,
taxa: Avosette -> Säbelschnäbler,taxa,Avosette,Säbelschnäbler,gbif-key,auto,1,18,gbif:2480259 · Recurvirostra avosetta,,
taxa: Isländischer Strandläufer -> Knutt,taxa,Isländischer Strandläufer,Knutt,gbif-key,auto,6,8,gbif:2481765 · Calidris canutus,,
taxa: Islandstrandläufer -> Knutt,taxa,Islandstrandläufer,Knutt,gbif-key,auto,1,8,gbif:2481765 · Calidris canutus,,
taxa: Island-Strandläufer -> Knutt,taxa,Island-Strandläufer,Knutt,gbif-key,auto,3,8,gbif:2481765 · Calidris canutus,,
taxa: Knuttstrandläufer -> Knutt,taxa,Knuttstrandläufer,Knutt,gbif-key,auto,1,8,gbif:2481765 · Calidris canutus,,
taxa: Sumpfhähnchen -> Sumpfhuhn,taxa,Sumpfhähnchen,Sumpfhuhn,scientific-name,auto,1,2,sci:porzana · Porzana,,
taxa: Weißkehlchen -> Buschwolf,taxa,Weißkehlchen,Buschwolf,gbif-key,auto,1,1,gbif:2492943 · Sylvia communis,,
taxa: Graugrasmücke -> Buschwolf,taxa,Graugrasmücke,Buschwolf,gbif-key,auto,1,1,gbif:2492943 · Sylvia communis,,
taxa: Hainrohrsänger -> Buschrohrsänger,taxa,Hainrohrsänger,Buschrohrsänger,gbif-key,auto,1,4,gbif:2493145 · Acrocephalus dumetorum,,
taxa: Schneeeule -> Schnee-Eule,taxa,Schneeeule,Schnee-Eule,gbif-key,auto,1,3,gbif:5959143 · Bubo scandiacus,,
taxa: Schneeule -> Schnee-Eule,taxa,Schneeule,Schnee-Eule,gbif-key,auto,1,3,gbif:5959143 · Bubo scandiacus,,
taxa: Gryllteiste -> Gryllumme,taxa,Gryllteiste,Gryllumme,gbif-key,auto,1,1,gbif:2481312 · Cepphus grylle,,
taxa: Rotgans -> Ringelgans,taxa,Rotgans,Ringelgans,gbif-key,auto,1,11,gbif:5232446 · Branta bernicla,,
taxa: Kiebitzreiter -> Stelzenläufer,taxa,Kiebitzreiter,Stelzenläufer,gbif-key,auto,1,24,gbif:5229126 · Himantopus himantopus,,
taxa: Sandling -> Sanderling,taxa,Sandling,Sanderling,gbif-key,auto,1,25,gbif:2481748 · Calidris alba,,
taxa: Bogennähliger Strandläufer -> Sichelstrandläufer,taxa,Bogennähliger Strandläufer,Sichelstrandläufer,gbif-key,auto,1,36,gbif:2481741 · Calidris ferruginea,,
taxa: Bogenschnäbliger Strandläufer -> Sichelstrandläufer,taxa,Bogenschnäbliger Strandläufer,Sichelstrandläufer,gbif-key,auto,13,36,gbif:2481741 · Calidris ferruginea,,
taxa: Bogenstrandläufer -> Sichelstrandläufer,taxa,Bogenstrandläufer,Sichelstrandläufer,gbif-key,auto,3,36,gbif:2481741 · Calidris ferruginea,,
taxa: Bogenschnabel-Strandläufer -> Sichelstrandläufer,taxa,Bogenschnabel-Strandläufer,Sichelstrandläufer,gbif-key,auto,2,36,gbif:2481741 · Calidris ferruginea,,
taxa: Bogennäbliger Strandläufer -> Sichelstrandläufer,taxa,Bogennäbliger Strandläufer,Sichelstrandläufer,gbif-key,auto,1,36,gbif:2481741 · Calidris ferruginea,,
taxa: Bogenschnäbl. Strandläufer -> Sichelstrandläufer,taxa,Bogenschnäbl. Strandläufer,Sichelstrandläufer,gbif-key,auto,1,36,gbif:2481741 · Calidris ferruginea,,
